district_id,district_name,state,care_need,planning_priority_score,risk_score,supply_score,evidence_score,data_quality_score,relevant_claims,strong_claims,partial_claims,pincode_inferred_claims,city_fallback_claims,uncertainty_label,explanation,updated_at
district:a0e8d6a1a5b384dd02ceefdae9dc1f840a50f42f3a3ce1e5712ecf277e8e8b48,Murshidabad,West Bengal,maternal_emergency,64.9,43.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:c11ecb236c301f59198eabb02c158984d039f1f3c6f8932fcbabcfb176f9a102,Hardoi,Uttar Pradesh,maternal_emergency,64.9,43.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:654925f71d0da1e23fe1a356800f4008d6d971e0a7e0cd2fe81aae617442dcfd,Palamu,Jharkhand,maternal_emergency,64.8,43.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:6891edd841596eecf47bead7c5988f4838fcf4d8a5ca56619139fa1fdb14aea9,Longleng,Nagaland,maternal_emergency,64.8,43.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:08e470a9c387d5cb92cdce1bf204b7316d0448cf5a5ee9fabd8d0eeb6a6e5247,Saran,Bihar,maternal_emergency,64.7,43.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:216bb5fe22227beb25de973c371519cfee12586636f6194adba6f1c544b19b55,East Khasi Hills,Meghalaya,maternal_emergency,64.7,43.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:3e3553bf419b743c00f29dec85411dd3aaaecad72dfec254e7ce053da1fde668,Udalguri,Assam,maternal_emergency,64.7,43.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:e16af70db1421af7e37edbf17eaf6aaea0f63810e1be747df60a74a3ee27b1d9,Muzaffarpur,Bihar,maternal_emergency,64.7,43.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 43.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:16220ab5f6fe107a6f488653217f88863b795b5e04326f76550788b13dfcf0db,Sambhal,Uttar Pradesh,maternal_emergency,64.6,42.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:1d73b79ba80a3a65ad7d045dced01ab3d224b5b598b232683405be409f517089,Panch Mahals,Gujarat,maternal_emergency,64.6,42.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:76d53907e00221283eafaa60efc00a342598f106d32230b8c3672afdcf0aa0e8,Saraikela-Kharsawan,Jharkhand,maternal_emergency,64.5,42.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:88659cd89a0e5959fef388098922ac03b74e8ccb82e0171977e8e182a1dd450c,Darrang,Assam,maternal_emergency,64.5,42.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:ae1d284d5ef374497547a97b6b07c682b8ce3dec41115075aa6d9e47b0865419,Unakoti,Tripura,maternal_emergency,64.5,42.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:d0b0137933d73f6f44cc73da98dd5a71a160c36dec1579fa49752cc843bf63f7,Dhalai,Tripura,maternal_emergency,64.5,42.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:3537656e21795d486bc6da0eb2abf6e2b0f8cada7e24f243b28dff9d6a1b709d,Lawngtlai,Mizoram,maternal_emergency,64.4,42.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:48c6a3571e5de35fefbb46081812637fd62db7db8aef7c253790b1c79f030409,Bhojpur,Bihar,maternal_emergency,64.4,42.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:5dafe592a372f7201905cd4bf1f7f8519b6cbebef6544c32edc800fdc54dc230,Etah,Uttar Pradesh,maternal_emergency,64.4,42.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:192a60bc3a9223b742185f54d8ae455667de3528fcdb35decb7357d53746f5c8,Garhwa,Jharkhand,maternal_emergency,64.2,42.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:3f210e14529b357f5aa1e1eedb4a856017d46ac5e06c3b061666127f7da8394d,Chatra,Jharkhand,maternal_emergency,64.2,42.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:4d0c48a4d3446878853fe3f30dba5f57516fec7a6113a57a5c8d4dbd22fff445,West Karbi Anglong,Assam,maternal_emergency,64.2,42.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:d85c187cb7afd56f5354877e1a7173b177e3e5e1710f734efe97d3e3cc628c7a,Maldah,West Bengal,maternal_emergency,64.2,42.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:fc917dfe5025310d0e41b9e5f425785eddc708fced1aaf6bf908df051249e274,Dindori,Madhya Pradesh,maternal_emergency,64.2,42.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:ff20178eb7eeaacdcfe0e9d7658e17430fe6e9f2e75046569ef4e61c3cf8d050,Sheopur,Madhya Pradesh,maternal_emergency,64.2,42.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:42f5ba1fffe37292d7905cf7221b65f6b10e9b2ac6c4fcb56c2ebb07dd56111d,Giridih,Jharkhand,maternal_emergency,64.1,42.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:48aae6076cc30a262bf4ecbb8d5f6a76c8bd2d729c2c7d27fcd9fcb8daacfd1e,Tapi,Gujarat,maternal_emergency,64.1,42.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 42.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:7728458b0c807a07d80c259ceb9ab57a8a405fbe78c467e558916ea429736a9c,Nabarangapur,Odisha,maternal_emergency,64.1,41.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 41.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:f4a4e9889fff85c31f559c75361bd466f05fcbbf7d081c44678162d0ca6be463,Phek,Nagaland,maternal_emergency,64.1,41.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 41.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:36dee5135afac4f8db5a0b597f239107bfc0c1ad4a5d1ebf2e4abcd534e531cb,Doda,Jammu & Kashmir,maternal_emergency,64.0,41.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 41.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:513295f37782c77e257486fc6ce9b855cbb995d94b5e507d9ae7eb5ce2245876,Korba,Chhattisgarh,maternal_emergency,64.0,41.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 41.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:dffb5a8a2b39194e38e06a72debba0ab6566725f39ff7eccb06359adee8fc6cd,Malkangiri,Odisha,maternal_emergency,64.0,41.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 41.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
district:fb7687531d8614134b609ae0e211b808616d0499ccbfc5fdce584eb616eb20c2,Balrampur,Uttar Pradesh,maternal_emergency,64.0,41.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 41.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.911033+00:00
